ID	200	201	204	205	207	209	217	221	224	228	236	237	241	242	248	262	265	268	272	274	284	202	212	213	218	227	229	230	232	234	244	256	257	259	267	273	277	279	280	215	222	223	231	233	235	245	246	250	251	260	261	283
ID72	0.772642584	1.035186184	0.85957296	1.070843465	0.893853975	1.248012991	0.629036152	0.948117385	0.888556971	1.06196582	0.974811795	0.284076411	0.654969818	0.991467149	1.300612834	-0.283914829	0.80861684	0.84008793	1.010587623	1.168382842	0.978971142	0.82998208	0.806843674	0.650860189	1.007264145	0.547931636	1.345472324	1.00239191	0.568659436	1.048168235	1.325395232	1.093226689	1.117586869	0.648634861	1.350590612	0.365801227	0.996755309	0.836088285	0.356860434	1.205016904	0.93939432	0.80485902	0.506730992	0.380955258	0.499782529	1.344418935	0.941092552	0.237089363	0.126685064	1.103794987	0.368003032	-0.009085812
ID73	1.748674624	1.752168261	1.651860199	1.834032752	1.605078822	1.848750115	1.417647637	1.507347521	1.708740662	1.736309533	1.762711376	1.792195459	1.642610983	1.738512584	1.949999366	1.910761944	1.903845976	1.871087464	2.000676644	1.906214316	1.757768059	1.900313074	1.728348653	2.146751742	1.413088399	1.442538335	1.64737552	1.641701154	1.14298156	1.774190608	2.034793865	1.182354897	1.328706554	1.279302232	1.892508878	1.79263103	1.447923168	1.085082223	1.430718306	1.50062096	1.30904407	1.16725016	1.623369591	0.996590488	1.294638799	1.668901497	0.863819756	1.768058894	1.284841216	1.465609812	1.310053521	1.777454475
ID74	0.445428938	0.504841915	1.316686145	1.24686665	1.209078089	1.271218499	1.235871266	1.365022601	1.315158855	1.169358435	0.918225251	0.76856522	0.86039593	0.763767195	0.921466411	1.089003345	1.176189077	1.179106163	0.714626154	1.046034272	0.758077445	1.433537708	0.620365596	1.418704235	0.866690333	0.75569832	1.333081183	1.592576935	0.37665274	1.1504661	0.962897502	1.10743542	1.216903427	0.878710188	0.420341664	0.599414116	1.093202272	0.034753413	1.229920586	1.344885167	1.121439606	1.107692529	1.360685317	1.747407013	1.779325775	1.395348727	1.544262361	1.087124134	1.280004662	0.743286673	1.497250787	1.225095641
ID75	0.870477413	1.053975399	1.045571901	1.121592959	0.945172064	1.283185052	0.610203582	0.88576403	0.687755639	1.441340286	0.447709069	0.480544067	0.903487464	1.065725208	1.288752058	-0.434375913	0.812097989	0.521399804	0.890559728	0.548397685	0.950851032	0.847489707	1.172646379	0.672197339	1.122877841	0.842701843	0.710296824	1.191736238	1.440997255	1.642697429	1.353535274	1.741491073	1.478798803	1.12318846	1.580272026	0.84380799	1.485563715	-1.95234569	0.325060211	1.312737901	0.951093967	0.783532803	1.016263348	-1.830041088	0.034426044	1.62621241	-1.697292456	1.30128792	-0.994778349	1.564305827	0.573523903	0.428602415
ID76	1.739919227	1.758022595	1.797023931	1.75269472	1.930477818	1.472956866	1.97291308	1.98551346	1.789742924	1.738721172	1.633197859	1.727640568	1.802950557	1.832035371	1.933376026	1.594700516	1.605779737	1.8265896	1.32782316	1.724529584	1.859395978	1.717107695	0.635438959	1.861005493	1.924291511	0.747141212	1.325931048	1.170242374	1.990618359	2.173062182	1.106752637	1.56793437	1.306958276	1.653404218	-0.3101313	1.184915455	1.103035119	0.327000313	1.67628865	1.935072014	2.035880425	1.780357012	1.660204904	2.162611905	1.873542977	1.436282781	1.860254172	1.915309615	1.652572267	2.225882165	2.533697079	1.283806331
ID77	-2.236354698	-1.525201751	-1.048080496	-1.047528608	-1.144438621	-2.219177819	-0.705105927	-1.122411345	-1.441026569	-0.277313305	-0.290576058	-0.497301007	-0.617117828	-0.180236777	-0.776529894	-0.188487646	-0.242505955	-0.499638463	-0.602216935	-0.730251735	-0.92485097	-1.074872863	-0.768837929	-1.278734306	-0.435142793	-0.211969656	-0.142487396	-1.20737299	-0.216643551	-0.882519148	-0.857019805	-0.264590525	-0.133714755	-0.808339476	-2.573613044	-2.90215394	-2.845451721	-2.202000941	-2.764340189	-0.478561447	-0.330718534	-0.221920059	-0.611065823	-0.286499297	0.138443174	-2.823359942	0.082161284	-0.374789614	-0.168693877	-0.809502057	-0.633803573	0.553979495
ID78	0.151220135	0.042240559	-0.200797489	0.013292657	0.287529476	-0.108627501	0.159950643	0.768059059	0.5642397	-0.038443931	-0.209316319	-0.147552914	-1.965959998	-0.182167381	-0.497537894	-0.038819199	0.727870311	-0.629325412	-0.232055183	0.547134083	0.655528953	-1.82838015	-1.862383009	-0.363176973	0.26504507	-0.353808592	0.678260932	-0.022272646	0.198633641	-1.437584146	0.872537465	1.271829764	0.002011646	-0.193213812	-1.914076576	-1.474728859	1.116295936	-1.969196779	-0.256481406	-1.920550138	0.670085181	-2.041946081	-1.89141911	-0.326343677	-1.969196779	-1.983684025	0.472736696	-1.829920273	-1.452071393	0.703516207	0.094772908	-2.058129986
ID79	0.544963607	0.90836737	0.596524505	0.595926426	0.60528193	0.220376972	0.739030187	0.105391698	0.140383201	0.730516993	1.310317835	0.299734172	0.751497609	1.043444568	0.137709441	0.867114673	0.021703122	0.191635764	0.493180382	0.125392688	0.0810831	0.90167681	1.432715007	0.3575023	0.857451571	1.434074817	1.492485115	1.192644996	0.400113709	0.64245754	0.762924303	1.511616519	0.824273468	1.098372201	0.811542568	1.388849797	1.058018885	-0.409011353	0.164535254	0.665920466	0.157270699	0.023917921	-0.078405709	0.257071539	0.560404559	1.241599935	0.174060534	0.296649352	-1.985373797	0.043914116	-0.260780212	-0.070782491
ID94	1.332551124	1.48071171	1.611045478	1.535964536	0.968933827	0.912260459	1.54028591	1.518187701	1.544904538	1.454767002	1.669241677	1.519139926	1.24344003	1.332850553	1.456088544	1.477425987	1.836681172	1.306409088	1.440283053	1.281856375	1.44668726	1.472569734	1.080479678	1.040010854	1.252578373	1.233143966	1.465260682	1.319976838	1.57506178	0.987307038	1.599996515	1.343841834	0.972127183	1.485511274	1.430196868	1.105728905	1.494528874	1.351650501	1.283318375	1.223685475	0.723463195	1.122949143	1.449022587	1.648755674	0.99930219	0.919503125	1.29939253	1.474532014	2.02022603	1.694949876	0.913045729	1.216221896
ID95	0.678663023	0.722004034	0.778322397	0.252936251	0.574842089	0.676267466	0.896538452	0.66584523	0.731083124	0.433189217	0.712334376	1.00918574	0.693450588	0.445704948	0.870422775	0.517600578	0.673380752	0.553129437	0.573419196	0.501141133	0.690145273	0.897976951	1.20279894	-1.890265605	0.908302735	1.090379556	1.176267024	1.068788364	1.013674998	0.77426931	0.936290495	1.050172984	0.678904983	0.919601619	0.713980896	1.006608246	0.823072424	0.716591207	0.453358351	0.816852943	0.922163868	0.265158688	0.356669956	0.783874897	0.129313436	0.806130477	1.107794128	0.774680144	0.264976273	0.630976834	0.774390522	-0.289276976
ID96	0.140483587	0.355482309	0.511788618	0.14435618	0.706022357	0.49667909	-0.055216175	0.216620192	0.285395801	-0.029154441	0.113969326	0.22550921	0.326279845	-0.063771226	0.434910611	0.215092859	-0.327994613	-0.05153677	0.030971218	0.182347916	0.60062319	0.665370584	0.199346039	0.453555973	0.433870777	0.300918512	0.16569898	-2.037760172	0.048534417	0.684449484	-1.883898184	0.485361299	0.22258398	0.421910184	-0.499049952	-0.06879514	-0.007364779	-0.537619311	0.697880368	0.094412188	0.545347679	0.214274566	0.520229998	-0.240953542	0.173585149	0.223683509	0.20306184	0.782963819	-0.003284354	0.394407542	0.071754935	0.888612931
ID97	0.032078385	-0.037144311	0.694761752	0.348480055	0.659432059	0.717125129	0.189387042	0.502803434	0.762181579	0.331199391	0.651794233	0.550248857	0.380424054	0.592542505	0.51945603	0.529253917	0.236265263	0.628380931	0.336436352	0.37452571	0.274937314	0.131335376	0.188520094	-1.945063944	0.682784819	-0.266679694	0.75379486	0.550616969	0.561560102	0.580662175	0.615647213	0.893838608	0.408065745	0.68142313	0.572147553	0.068438473	0.409197028	0.392319589	-0.066453173	0.289316837	0.851066976	0.642879852	0.471238365	0.835914568	0.965808327	0.342092097	0.597215549	1.169777419	1.044489071	0.692346822	0.668986299	0.754680969
ID98	0.808813585	0.590359218	0.586966275	0.604174212	0.981910834	0.664657926	1.19540751	0.987359879	1.074718567	0.815410591	0.658617041	0.909064181	0.421107435	0.509584479	0.992917857	0.50899693	0.632084996	0.892107853	0.850671948	0.103792567	0.555868891	0.955960396	1.049895024	1.107732091	0.431169727	0.806145777	1.139254894	1.263895721	0.621619617	1.101149836	1.135596978	1.155755487	1.061092081	0.589971741	1.158731439	0.627928271	0.929655148	0.767541639	1.141743965	0.59276223	0.160875629	0.987721378	0.644631006	0.491058846	0.381500854	0.372757265	0.807882736	1.040056278	0.521633149	0.897401568	0.89978995	0.763624869
ID99	1.481280667	1.377625592	1.414077861	1.438437036	1.452063079	1.399635151	1.604611133	1.459071298	1.507231332	1.395684319	1.440121001	1.517784665	1.220441775	1.299249204	1.513723482	1.289213803	1.527397097	1.590081849	1.588940563	1.269356882	1.456112014	1.50664048	1.560683724	1.433750587	1.34048611	1.383269434	1.534667241	1.409272775	1.224957953	1.404055227	1.35636393	1.425338888	1.434962662	1.512022424	1.515555567	1.63870397	1.405792448	1.243365985	1.502790876	1.359921339	1.373353617	1.104700104	1.413942293	1.471193187	0.89682589	1.334212232	1.462009189	1.28489467	1.17871862	1.596055353	1.423077473	1.472529622
ID100	1.771632356	1.67236505	1.740344645	1.563996058	1.57020037	1.521371755	1.813678211	1.762336756	1.612111162	1.730954391	1.726016548	1.752655273	1.764667164	1.516584306	1.618402253	1.739790027	1.724082905	1.636975415	1.591733737	1.726984348	1.697874376	1.626519675	1.736549976	1.671440536	1.612129952	1.492109063	1.792346834	2.043440999	1.876377425	1.619463569	1.814775045	1.842475672	1.420981258	1.655487493	1.677280483	1.625408166	1.822362309	2.025327721	1.413146969	1.424191871	1.601786374	1.148343338	1.538371534	1.69737249	1.475910115	1.499969173	1.67140126	1.758806965	1.643368795	1.654303495	1.782376212	1.434125884
ID101	1.214400436	1.326939856	1.477184458	1.52881536	1.244107328	1.348061618	1.482029953	1.276179359	1.438113145	1.001224172	1.15977213	1.152549869	0.528797782	1.144394635	0.982473375	0.940620728	1.064215558	0.483689131	0.86433914	0.516828915	1.364159719	1.11574956	1.139778044	0.937071049	0.98685976	1.114014639	1.406600496	1.499100148	1.483495879	1.034638426	1.371528265	1.243359537	0.994071613	0.9513059	1.422160518	0.904280121	1.22962175	0.826216512	1.078229722	0.658015808	0.682733782	0.615095377	1.054185428	1.164303406	0.390309258	0.91374935	0.744334802	0.893494893	1.391698357	1.02670471	0.707170245	0.373565068
ID102	1.696236463	1.249413764	1.180216739	1.061039734	1.547593224	1.498114758	1.495379115	1.3460338	1.362928487	1.113037689	0.883469083	1.317271797	1.255523285	0.826750633	1.206401551	0.981867267	1.039974876	0.959062968	0.96877075	0.741942454	1.431124852	1.162314494	1.750619307	1.440762605	0.958766449	1.58318338	1.631033267	1.629840942	1.583309698	1.418197093	1.535084029	1.649256945	1.928228374	1.563475798	1.148295787	1.462652515	1.658807227	1.165057724	1.398309072	1.04669308	1.029638583	0.910847402	0.988746183	1.234389903	1.658521944	1.327087014	1.803054184	1.198151446	0.815310494	0.960082669	1.645030816	1.309085769
ID103	0.989225464	0.825057998	1.337294998	1.230067888	1.393924691	1.216427286	0.918572459	1.000409631	0.871129662	0.401284073	0.406212729	0.426558397	0.31779164	0.010333671	0.425187346	0.525798758	-0.174432879	-2.072451699	-0.162634549	0.384871916	1.068014981	1.652304896	1.325165445	1.724415955	0.976709143	1.003193195	1.200183929	-1.995339326	1.069799477	1.297999549	-1.866610901	0.944674042	1.192279327	0.974492962	-0.387824798	0.627838189	0.649366929	-2.071276512	0.936296918	1.010311075	0.617829599	0.375434739	0.905955903	0.301904918	0.87615721	-0.158546812	0.643247863	1.006409307	-0.051243397	0.904731484	0.737719555	0.944375791
ID104	0.202197246	-0.262302121	0.34142503	-0.140539483	0.315897173	0.193850913	0.13447708	0.298567427	0.171285085	0.335815484	0.41527055	0.310213253	0.938688342	0.696116806	0.453431862	0.581237811	0.27519023	0.469903251	-2.075215478	0.430289587	0.251354048	-1.932856537	-0.003489596	-0.001845495	0.838286531	0.152305296	0.070700078	0.142623553	-0.07786978	0.179598545	0.041500166	0.238749318	0.120861718	-0.357081615	-0.262548065	-0.018126292	0.292577848	-0.018211983	-0.000118622	0.792614177	0.271424638	0.874085204	0.829561742	0.303208344	0.845662518	0.242735237	0.341602573	0.533184287	0.535784726	0.473174624	-0.020158382	0.526844514
ID105	0.620706582	0.382128818	0.723524798	0.525588979	0.78730924	0.648052215	1.10294819	0.956307743	0.993139917	0.894864431	0.627465358	0.850076468	0.520087024	0.589629367	0.946867424	0.845755641	0.769041031	0.502479191	0.868550096	0.424563173	0.684611223	0.834483559	1.108526243	0.981645958	0.412940339	0.950292483	1.238030726	1.393629458	0.539689694	1.063331529	1.175722676	0.830326623	0.894161913	0.065621997	0.83968269	0.460782466	0.859361997	0.190682531	1.19449843	0.910757611	-0.115991299	1.283681497	0.846559463	-0.211036897	1.041142299	0.324220576	0.925196147	1.251085857	0.978529077	1.057688161	0.299899058	1.083349058
ID106	1.761542693	1.674801459	1.612841193	1.623329548	1.827335707	1.788055009	1.633230991	1.691765195	1.579352382	1.703085414	1.63470685	1.751112945	1.818961772	1.766624742	1.749207149	1.7326473	1.47417266	1.793740122	1.668245946	1.741702686	1.645291231	1.614447976	1.801514993	1.811968325	1.715101472	1.781071623	1.757199835	1.706538269	1.684694086	1.849496068	1.614253492	1.804070322	1.851146211	1.641327479	1.717823572	1.845329284	1.724800697	1.7240703	1.790348856	1.692856571	1.790297398	1.747259734	1.741948068	1.624941013	1.862959927	1.798343805	1.760388918	1.655520895	1.414942357	1.70162884	1.797146051	1.81472769
ID107	1.999236	1.992450682	1.996437095	1.991661456	2.000488884	1.997826904	1.999176154	1.994862403	1.993880738	1.999670947	1.997093831	2.001594387	1.994760768	1.997633484	1.998639276	1.99708105	1.996788925	1.99807106	1.984819471	1.990423365	1.985938474	1.990266933	2.001515493	1.999362653	1.985355672	1.995337329	2.006021955	2.001027216	1.996371491	2.002381996	2.001355355	2.003967312	1.999614172	1.993225104	1.994794687	1.999630192	1.994643436	1.994659132	2.002605166	1.982495791	1.994011812	1.97985902	1.999901865	1.996724645	1.998597346	1.98579637	2.00092558	1.999200841	1.973346775	2.000620518	1.997844517	1.977972858
ID108	-0.281238771	-0.524312147	-0.480846453	-0.450971422	-0.389453384	-0.362875006	-0.629429414	-0.275598504	-0.650116717	-0.06625648	-0.4353605	0.02446352	-0.291943836	-0.297447483	0.027145827	-0.297287961	-0.615246246	-0.545231967	-0.60578519	-0.399086895	-0.108264896	-0.150740295	-0.404733543	0.288452741	0.43638115	-0.110152027	-0.105299237	-2.42439276	-0.119257559	-0.149535861	-2.368965871	0.652593185	0.163879961	0.133448678	-2.205196194	-0.520810003	-0.28555619	-2.446663181	0.114467528	-0.629626672	-0.498826361	-1.131073996	-0.380536164	-0.761950257	-0.038423216	-0.848545229	0.115440449	-0.002349125	-1.097254975	0.213217403	-0.586490931	0.046660697
ID109	-0.673172718	-0.496977342	-0.372038605	-0.415640789	-0.466793311	-0.415690715	-0.79585203	-0.693376105	-0.841659447	-0.06135289	-0.157348548	-0.003126049	-0.327554626	-0.201650642	-0.27398175	-0.184458148	0.046554464	-0.181128975	-0.340630141	-0.336319527	-0.559816141	-0.385148028	-0.606358209	-0.666676145	-0.350330947	-0.673978344	-0.599788171	-0.237394223	-0.427036762	-0.386378847	-0.281239935	-0.360122011	-0.427875245	-0.335451058	-0.31788015	-0.337120756	-0.372876895	-0.227514323	-0.564706815	-0.683918599	-0.636059994	-0.500924064	-0.352766977	-0.417219381	-0.386437557	-0.623496545	-0.415640789	-0.29113155	-0.498124868	-0.299195408	-0.290241066	-0.576158588
ID110	0.276175542	0.296849121	-0.071127665	-0.1776141	0.113870578	-0.028798017	0.737119868	0.501009145	0.578169309	0.41944166	-0.202969621	0.220995348	-0.672250694	-0.343824958	-0.070730303	0.082348904	0.27091178	-0.111875881	-0.116885155	-0.384306917	0.096560091	0.211614849	0.510399858	0.897609105	-0.362794214	0.481277127	0.539918342	0.770595043	0.047859882	0.738320985	0.612145708	0.273051442	1.175825422	-0.441365122	0.060620924	-0.176106871	0.241966083	-0.380127681	0.5546309	-0.656163046	-0.687434044	0.525669774	-0.039757491	-0.033495969	-0.601976431	-0.139268325	0.073441921	0.46465946	-0.496974741	0.146207509	-0.046124751	0.064534937
ID111	0.584070811	0.589132014	0.575440336	0.582706853	0.730361409	0.641793996	0.698762423	0.564497903	0.566439158	0.512188803	0.311325537	0.547325393	0.427564643	0.16609963	0.513424996	0.472487125	0.125810972	0.471207539	0.480842455	0.105170864	0.52106613	0.547123697	0.522874064	0.543505402	0.4498118	0.665769169	0.611438597	0.396860833	0.512593525	0.639666529	0.548291811	0.492998913	0.778723372	0.525943902	0.142028	0.403810036	0.50054441	0.282126069	0.57495983	0.277482303	0.430169481	0.289225614	0.524691221	0.60929365	0.366618376	0.555143369	0.344232361	0.73120081	0.261876625	0.479401454	0.553576176	0.362262463
ID112	-0.109941314	0.038190278	-0.164229919	-0.188954616	0.015165366	-0.139052604	0.333924129	-0.163186826	-0.297769767	-0.269642157	-0.142995905	-0.154169984	-0.310734744	-0.377931044	-0.228487544	-0.247798497	-0.30097052	-0.236601892	-0.307652062	-0.157621866	0.849084134	-0.199434775	0.121578204	-0.497433616	0.250975675	-0.071932549	0.269031806	0.163302958	0.191829916	-0.340188533	-0.046115976	0.066253701	-0.032607416	0.196343223	0.100790322	0.082974197	0.269692223	-0.019639354	-0.045889734	-0.268593323	-0.434772503	-1.17573851	-0.171910295	0.134125566	-0.49013003	-0.447259252	-0.174714177	0.066957468	-0.113257566	-0.197600138	-0.378172355	-0.523251862
ID113	1.011746798	1.269594822	1.049869766	1.086798344	0.924788296	0.760691107	1.136632824	1.091966406	1.248636461	1.475406618	1.471448536	0.935297014	1.30102453	1.201809783	1.347766534	1.330419018	1.619420496	1.421910867	1.54767562	1.526973331	1.394734355	1.523220199	0.599823182	1.05619144	1.392967182	1.222049926	0.834609107	1.07233739	1.032664895	1.085675732	1.447476917	1.003312082	0.995405202	1.656777211	0.993344575	1.072619284	1.189314337	1.547838314	1.150345569	1.286939987	1.323723683	1.595489497	1.149601374	1.603948215	1.179199662	1.366390175	1.4256169	1.574917487	1.690014811	1.196332534	1.255041505	1.272776481
ID114	1.992542989	1.956716392	1.977366675	1.949213104	1.974509518	1.974282618	1.986166001	1.958079265	1.957640946	2.0005282	1.991987354	1.993943657	1.973348651	1.983744062	1.985403508	1.971627163	1.999183857	1.909974941	1.94575884	1.963940335	1.930249987	1.984378854	1.970696644	1.978537948	1.950301305	1.979597764	1.997861352	1.990269273	1.959614873	1.987180937	1.994941323	1.980094152	1.867318451	1.977910982	1.957689925	1.95440342	1.964540088	1.977097457	1.980348548	1.905966671	1.967332821	1.873285287	1.989184513	1.995082784	1.982618224	1.959356736	1.989830955	1.991509459	1.995920935	1.999324507	2.002885246	1.93915154
ID116	-0.263190374	0.054270197	0.622858705	-0.128019702	0.161630748	0.438168755	-0.311664099	0.037839621	0.601584426	0.708476027	0.865769252	0.632133658	1.160735868	0.795411005	0.778979311	0.857474704	1.120060386	1.106502327	0.697288796	0.831993169	-0.427952136	0.162029183	-1.429945478	-1.72924655	0.224581076	-0.723062473	0.539453872	-0.153848327	0.79992871	0.72429394	0.637420036	0.76475431	0.497718388	0.404329914	0.207845791	0.104513773	0.684226177	-0.351107031	0.125932352	-0.689706512	-0.453441368	0.075660156	0.892602983	0.519646285	0.45671489	-0.343058196	0.281738573	1.053097289	1.326321132	0.89689992	0.370889196	-0.413409502
ID117	0.716389055	0.636676209	0.712046544	0.482124151	0.675441812	-0.043412329	1.01493006	0.913414221	0.778517845	0.520914298	0.396128185	0.312253015	-0.229487809	0.153067651	0.462219942	0.01678358	0.700246729	0.454097647	0.652157651	-0.174284835	0.203216187	0.756084206	0.72527308	0.840139573	0.213452261	0.544745021	0.933633143	0.926267082	0.392583112	0.955364852	0.744966251	0.767962085	0.874505923	0.273066941	0.846747219	0.250417979	0.792844126	0.568159506	0.88048429	0.196599225	-0.324399443	0.788050571	0.60901637	0.439004387	-0.04526585	0.198669344	0.778104154	0.790992302	0.184211375	0.824748917	0.779873961	0.259257867
ID118	1.630829966	1.299947004	1.397364667	0.737415045	1.328527856	1.428936261	1.507341973	1.152457141	1.129864755	1.037431405	1.205795739	1.78704035	1.284766715	1.038797313	1.460702514	1.160662179	1.109335525	1.16565193	1.23249197	0.837507137	1.430181962	1.30594639	1.959449378	1.690416162	1.187585396	1.701582751	1.935150725	1.625137908	1.823022832	1.281798304	1.503882712	1.879819376	1.959263794	1.377865154	1.335147956	1.725634094	1.743245269	0.956177757	1.499103793	1.55895553	0.613093154	0.48699688	1.304547278	1.132806713	1.330476856	0.57377294	1.693949351	1.391256461	0.666205132	1.320674533	1.468725692	0.808889971
ID119	1.234038624	1.042367773	1.20030677	1.134529674	1.254082936	0.994222168	1.242312718	1.182886102	1.307151387	1.071520173	1.33512267	0.941476957	0.865513958	0.997242905	1.168891504	1.18313972	1.437934349	1.267783578	1.381662269	1.137382229	1.268972906	1.315589778	1.003835495	0.972058868	1.137483009	0.86004036	1.172593974	1.047205599	0.908841603	1.076152515	0.88713599	1.064491776	0.868167669	1.351637531	1.233470927	1.139730998	1.198738623	0.972620177	1.181518516	1.167189483	1.152977079	1.079944671	1.302051955	1.301640612	0.964020005	1.210219376	1.180898417	1.15729565	1.210183142	1.382638835	1.279201109	1.288658979
